name,name:en,type,int_name,old_name,old_name:en,country,city,lat,long,website,date_added,description
الجندي المجهول,Tomb of the Unknown Soldier,monument,,,,Syrian Arab Republic,Damascus,33.5259875,36.2547713,,2009-08-04T10:45:58Z,
,,place_of_worship,,,,Syrian Arab Republic,Qadsīyā,33.5231206,36.2163117,,2010-03-16T22:12:45Z,
مسجد عمر,Mosque of Omar,place_of_worship,,,,Syrian Arab Republic,Buşrá ash Shām,32.5214911,36.4829738,,2011-01-08T00:49:38Z,
السوق الروماني,Roman Market,ruins,,,,Syrian Arab Republic,Buşrá ash Shām,32.5201617,36.4824555,,2011-12-28T03:02:44Z,
,,ruins,,,,Syrian Arab Republic,Buşrá ash Shām,32.5192136,36.4823353,,2009-01-25T09:40:52Z,Roman Public Baths
,,ruins,,,,Syrian Arab Republic,Buşrá ash Shām,32.52124,36.4847815,,2009-01-25T09:41:16Z,Monastry
مسجد فاطمة,Mosque of Fatima,place_of_worship,,,,Syrian Arab Republic,Buşrá ash Shām,32.5208687,36.4844501,,2009-03-19T12:30:17Z,
الحمزة والعباس,Hamza wal abbas,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5261304,36.318958,,2012-03-12T21:20:28Z,
جامع عبد الكريم الرفاعي,Abd Al Kareem Rifaii,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5016177,36.2876862,,2016-04-07T03:25:34Z,
,,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5248734,36.2726102,,2009-06-26T17:21:45Z,
مسجد النبلاء,nubalaa Mosque,place_of_worship,,,,Syrian Arab Republic,Damascus,33.525337,36.3065777,,2011-04-29T15:41:02Z,
,,place_of_worship,,,,Syrian Arab Republic,‘Irbīn,33.5280215,36.3829183,,2011-01-12T16:32:16Z,
,,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5049819,36.2774721,,2009-01-19T22:21:45Z,
,,place_of_worship,,,,Syrian Arab Republic,An Nashābīyah,33.6081452,36.5127552,,2009-01-20T13:23:15Z,
,,place_of_worship,,,,Syrian Arab Republic,An Nashābīyah,33.6076877,36.5174072,,2009-01-20T13:24:25Z,
,,place_of_worship,,,,Syrian Arab Republic,An Nashābīyah,33.50749,36.4869478,,2015-09-02T15:30:18Z,
,,place_of_worship,,,,Syrian Arab Republic,Douma,33.5729583,36.442487,,2009-01-21T21:16:11Z,
مسجد ميسلون,Mayssalun Mosque,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.2123052,37.1642448,,2009-12-13T15:00:01Z,
,Alhassan mosque,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5152005,36.2852381,,2010-01-11T08:47:36Z,
جامع الخسروية,Khusruwiyah Mosque,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.1968424,37.1606256,,2009-10-25T21:36:44Z,
مسجد الامام الشافعي,,place_of_worship,,,,Syrian Arab Republic,Babīlā,33.4643278,36.3186202,,2012-07-04T22:03:51Z,
,,place_of_worship,,,,Syrian Arab Republic,Babīlā,33.443131,36.3344132,,2009-02-01T16:51:47Z,
,,place_of_worship,,,,Syrian Arab Republic,Babīlā,33.440832,36.3328768,,2009-02-01T16:53:23Z,
,,place_of_worship,,,,Syrian Arab Republic,As Safīrah,36.103545,37.2608234,,2015-12-24T13:38:55Z,
باب الشرقي,Bab ash-Sharqi,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5094035,36.3178917,,2013-05-04T20:13:36Z,
باب كيسان,Bab Kisan,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5065122,36.3156172,,2009-03-10T15:44:42Z,
باب المعبد الغربي,Western Temple Gate,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5114652,36.305392,,2012-03-11T16:43:14Z,
قلعة دمشق‎,Damascus Citadel,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5117964,36.3021288,,2016-01-03T11:12:01Z,
باب المعبد الشرقي,Eastern Temple Gate,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5115998,36.3088999,,2009-03-10T16:11:27Z,
باب الفرديس,Bab al-Faradis,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5136518,36.3068488,,2009-08-02T18:01:26Z,
الباب الروماني,Roman Gate,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5091014,36.310929,,2009-11-06T13:29:40Z,
جامع الفردوس,Fardoos Mosque,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5188031,36.312603,,2012-04-11T18:35:16Z,
,,place_of_worship,,,,Syrian Arab Republic,Jaramānā,33.4707061,36.3499378,,2012-04-09T15:30:42Z,
,,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5100304,36.2592133,,2009-04-03T10:13:28Z,
المعبد الروماني,Roman Temple,ruins,,,,Syrian Arab Republic,Buşrá ash Shām,32.5215584,36.4845467,,2011-12-28T03:02:45Z,
,,tower,,,,Syrian Arab Republic,Nāḩiyat as Sab‘ Biyār,33.5802721,38.4375879,,2012-01-14T22:51:20Z,
,,tower,,,,Syrian Arab Republic,Qadsīyā,33.5301023,36.2316073,,2009-06-17T06:39:18Z,
,,tower,,,,Syrian Arab Republic,Damascus,33.5324036,36.2740847,,2009-07-29T12:43:22Z,
بث التلفزيون,,tower,,,,Syrian Arab Republic,Damascus,33.5332049,36.2721964,,2012-06-06T13:11:54Z,
غالري أيام,Ayyam Gallery,artwork,,,,Syrian Arab Republic,Dārayyā,33.4963249,36.2372672,,2012-12-04T15:28:19Z,
جامع حافظ الأسد,Hafez Al Assad Mosque,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5134283,36.2594393,,2010-01-10T15:13:28Z,
مكتبة الأسد,Al Assad Library,library,,,,Syrian Arab Republic,Damascus,33.5149765,36.2775735,,2010-05-10T14:05:20Z,
مار أنطون,Catholic Church of Anthony,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5168102,36.2912032,,2009-08-01T16:45:25Z,
جامع التقية,Tekkiye Mosque,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5122201,36.2914073,,2009-11-14T07:37:03Z,
باب الفرج,Bab Al Faraj,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5135302,36.3033726,,2009-11-06T13:14:03Z,
باب السلام,Bab Assalam,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5142029,36.3093894,,2009-11-06T13:29:40Z,
باب الصغير,Bab Al Saghir,archaeological_site,,,,Syrian Arab Republic,Damascus,33.5063522,36.3066771,,2010-03-20T15:47:32Z,
المريمية,Mariamite Cathedral of Damascus,place_of_worship,,,,Syrian Arab Republic,Damascus,33.5099971,36.3117572,,2015-04-09T19:32:30Z,
,,tower,,,,Syrian Arab Republic,Deir ez-Zor,35.1865967,39.8511096,,2009-09-14T16:34:56Z,
كنيسة الروم الكثليك,Roman Catholic Latin Cathedral,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.2098977,37.1543876,,2015-09-10T21:13:40Z,
دير الرام للاتين,Roman Catholic Convent of Al-Ram,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.2145171,37.1601468,,2009-10-25T11:20:03Z,
كنيسة القديس ديمتريوس,,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.2142401,37.1612541,,2009-10-25T11:19:59Z,
باب الحديد,Bab al-Hadid (Iron Gate),monument,,,,Syrian Arab Republic,Aleppo,36.2033462,37.167286,,2015-10-02T20:51:38Z,
باب الفرج,Bab al-Faraj,monument,,,,Syrian Arab Republic,Aleppo,36.2040595,37.152755,,2009-10-25T21:23:34Z,
باب انطاكية,Bab Antakeya,monument,,,,Syrian Arab Republic,Aleppo,36.198858,37.1516134,,2009-10-25T21:24:54Z,
باب المقام,Bab al-Maqam,monument,,,,Syrian Arab Republic,Aleppo,36.1920907,37.1604711,,2010-06-13T16:58:22Z,
باب النصر,Bab al-Nasr,monument,,,,Syrian Arab Republic,Aleppo,36.2040312,37.1606421,,2009-10-26T08:05:39Z,
باب قنسرين,Bab Qinnesrin,monument,,,,Syrian Arab Republic,Aleppo,36.1944882,37.1558994,,2012-07-27T14:26:45Z,
باب الجنان,Bab al-Jinan,ruins,,,,Syrian Arab Republic,Aleppo,36.2017462,37.1518966,,2009-10-25T21:30:03Z,
بيت أجقبش,Beit Ajiqbash,monument,,,,Syrian Arab Republic,Aleppo,36.2066018,37.1566667,,2010-06-13T17:00:40Z,
بيت جنبلاط,Beit Junblat,monument,,,,Syrian Arab Republic,Aleppo,36.2037276,37.1585378,,2016-11-22T10:25:01Z,
المطبخ العجمي,Al Matbkh Al Ajami,monument,,,,Syrian Arab Republic,Aleppo,36.2002081,37.1585307,,2010-06-13T16:46:12Z,
الأطروش,Al Atroush Mosque,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.1963709,37.1633887,,2010-06-13T16:46:13Z,
أبو بكر الوفائي,Abou Bakr al Wafai,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.2143362,37.1681866,,2010-06-13T16:46:13Z,
المحمندر,Al Mahmandar Mosque,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.2025007,37.1600241,,2016-03-27T23:29:42Z,
حمام يلبوغة الناصري,Hammam Yalbugha An-Nasiri,monument,,,,Syrian Arab Republic,Aleppo,36.1977562,37.1639123,,2010-06-13T17:00:40Z,
كنيسة الروم الأرتدكس,Ar Roum Al Orthodox Church,place_of_worship,,,,Syrian Arab Republic,Aleppo,36.2059901,37.1557324,,2012-07-27T14:20:27Z,
,,tower,,,,Syrian Arab Republic,Nāḩiyat as Sab‘ Biyār,33.5053929,38.6166912,,2010-01-17T09:40:35Z,
خربة النصر,Khirbat an Nasr,ruins,"Kheurbet Nassr, Khirbat an Naşr",,,Syrian Arab Republic,Damascus,33.5333333,36.2666667,,2009-11-19T14:22:07Z,
قبة عامري,Qubbat `Amiri,place_of_worship,"Qoubbet Aamri, Qoubbet Omari, Qubbat `Āmirī",,,Syrian Arab Republic,Douma,33.5833333,36.4166667,,2009-11-19T14:28:13Z,
قبة العصافير,Qubbat al `Asafir,grave_yard,"Kubbet i Asafir, Qoubbet el Aassafir, Qoubbet el Aassâfir, Qubbet el `Asafir, Qubbet el `Asāfīr, Qubbat al `Aşāfīr",,,Syrian Arab Republic,Douma,33.6333333,36.5,,2009-11-19T14:28:59Z,
أبو سعود,Abu Su`ud,grave_yard,"Abou Saoud, Abū Su`ūd",,,Syrian Arab Republic,An Nashābīyah,33.5333333,36.5666667,,2009-11-19T14:30:36Z,
الشيخ زازي,Ash Shaykh Zazi,grave_yard,"Cheikh Zazi, Cheïkh Zâzi, Ash Shaykh Zāzī",,,Syrian Arab Republic,Al Kiswah,33.3833333,36.2833333,,2009-11-19T14:40:30Z,
شرف القلاع,Sharf al Qila`,garden,"Charf el Qalaa, Cherf el Qalaa, Cherf el Qalâa, Sharf al Qilā`",,,Syrian Arab Republic,Şaydnāyā,33.7,36.4,,2009-11-19T14:51:58Z,
النبي قريش,An Nabi Quraysh,grave_yard,"Nabi Qoureich, An Nabī Quraysh",,,Syrian Arab Republic,Rankūs,33.7833333,36.4,,2009-11-19T14:52:37Z,
رجل الله الأربعين,Rijl Allah al Arba`in,grave_yard,"Rejl Allah el Arbaine, Rejl Allah el Arbaïne, Rijl Allāh al Arba`īn",,,Syrian Arab Republic,Rankūs,33.75,36.4833333,,2009-11-19T14:52:37Z,
قصر البنات,Qasr al Banat,ruins,"Qasr el Banate, Qasr el Banâté, Qasr el Bnat, Qaşr al Banāt",,,Syrian Arab Republic,Sirghāyā,33.85,36.15,,2009-11-19T14:53:48Z,
خربة السجع,Khirbat as Saj`,ruins,,,,Syrian Arab Republic,Qadsīyā,33.5319444,36.1722222,,2009-11-19T15:02:50Z,
خربة المنكت,Khirbat al Mannkat,ruins,,,,Syrian Arab Republic,Ghabāghib,33.2,36.3,,2009-11-19T15:08:45Z,
الشيخ إبراهيم,Ash Shaykh Ibrahim,grave_yard,"Cheikh Ibrahim, Cheïkh Ibrâhîm, Ash Shaykh Ibrāhīm",,,Syrian Arab Republic,Ghabāghib,33.1666667,36.1,,2009-11-19T15:10:07Z,
خربة عين العفا,Khirbat `Ayn al `Afa,ruins,"Kheurbet Ain el Aafa, Kheurbet Ain el Hafa, Khirbat `Ayn al `Afā",,,Syrian Arab Republic,Ghabāghib,33.1833333,36.1166667,,2009-11-19T15:10:53Z,
خربة بويريت,Khirbat Buwayrit,ruins,"Kheurbet Bouairite, Kheurbet Bouaïrîte, Khirbat Buwayrīt",,,Syrian Arab Republic,Aş Şanamayn,33.1333333,36.1666667,,2009-11-19T15:11:10Z,
خربة رأفة,Khirbat Ra'fah,ruins,"Kheurbet Ra'fa, Khirbat Ra'fah",,,Syrian Arab Republic,Ash Shaykh Miskīn,32.85,36.1666667,,2009-11-19T15:17:48Z,
كفر بصل,Kafr Basal,ruins,"Kafer Bassal, Kafr Bassal, Kafr Başal",,,Syrian Arab Republic,Ash Shaykh Miskīn,32.8333333,36.1166667,,2009-11-19T15:17:49Z,
السكاكا,As Sakaka,ruins,Es Skaka; Es Skâkâ; As Sakākā,,,Syrian Arab Republic,Al Musayfirah,32.7,36.3666667,,2011-12-26T20:55:11Z,
خربة القني,Khirbat al Qaniya,ruins,Kheurbet Qnaye; Kheurbet Qnâyé; Khirbat al Qanīya,,,Syrian Arab Republic,Al Musayfirah,32.6833333,36.3,,2011-12-26T20:55:17Z,
خربة الدير,Khirbat ad Dayr,ruins,"Kheurbet ed Deir, Kheurbet ed Deïr, Khirbat ad Dayr",,,Syrian Arab Republic,Al Musayfirah,32.6666667,36.4,,2009-11-19T15:19:01Z,
الشيخ حسين,Ash Shaykh Husayn,grave_yard,"Cheikh Houssaine, Cheïkh Houssaïne, Ash Shaykh Ḩusayn",,,Syrian Arab Republic,Al Musayfirah,32.6666667,36.3833333,,2009-11-19T15:19:02Z,
قصر ضهر,Qasr Dahr,ruins,,,,Syrian Arab Republic,As Suwaydā’,32.75,36.6666667,,2009-11-19T15:19:34Z,
دير اللبن,Dayr al Laban,ruins,"Deir el Lebenn, Deïr el Lebenn, Dayr al Laban",,,Syrian Arab Republic,Al Mazra‘ah,32.8,36.55,,2009-11-19T15:19:36Z,
العسلية,Al `Asaliyah,ruins,"El Aassaliye, El Aassalîyé, Al `Asalīyah",,,Syrian Arab Republic,Shaqqā,32.85,36.6833333,,2009-11-19T15:19:37Z,
قبر البجاري,Qabr al Bujari,grave_yard,"Gabr Boujari, Qabr al Bujārī",,,Syrian Arab Republic,Markadah,35.8,41.1166667,,2009-11-19T15:28:06Z,
قبور الفهد,Qubur al Fahd,grave_yard,"Qoubour el Fahed, Qubūr al Fahd",,,Syrian Arab Republic,‘Arīshah,36.2166667,40.5666667,,2009-11-19T15:36:33Z,
خربة الذئب,Khirbat adh Dhi'b,ruins,"Kheurbet ed Dib, Kheurbet ed Dîb, Khirbat adh Dhi'b",,,Syrian Arab Republic,Ash Shaddādah,36.1666667,40.5833333,,2009-11-19T15:36:35Z,
خربة مويزر,Khirbat Muwayzir,ruins,"Kheubet Mouaizara, Kheurbet Mouaizar, Kheurbet Mouaïzar, Khirbat Muwayzir",,,Syrian Arab Republic,Tall Tamr,36.25,40.3166667,,2009-11-19T15:36:49Z,
بجيرك,Bajayrik,ruins,"Badjerik, Badjérik, Bajarik, Bajārīk, Bajayrik",,,Syrian Arab Republic,Al Mālikīyah,37.2044444,42.1283333,,2012-12-24T23:13:40Z,
سكركة ميرو,Sakirkah Miru,ruins,"Seguirka Miro, Séguirka Mîro, Sakirkah Mīrū",,,Turkey,Bostancı,37.1416667,42.2361111,,2009-11-19T15:38:40Z,
تل ضهر الشويرة,Tall Dahr ash Shuwayrah,archaeological_site,"Tell Chuera, Tell Dahr ech Choueira, Tell Dahr ech Choueïra, Tall Ḑahr ash Shuwayrah",,,Turkey,Pekmezli,36.6465219,39.498189,,2013-06-22T13:00:51Z,
خربة سرجبلي,Khirbat Sarjabli,ruins,"Kheurbet Serdjebli, Kheurbet Serjebli, Khirbat Sarjablī",,,Syrian Arab Republic,Ad Dānā,36.25,36.7166667,,2009-11-19T15:50:58Z,
قصر البنات,Qasr al Banat,castle,"Kasr el Benate, Qasr el Banate, Qasr el Banâte, Qaşr al Banāt",,,Syrian Arab Republic,Ad Dānā,36.2344328,36.6804902,,2014-01-04T15:03:37Z,
معز,Ma`z,ruins,"Maaz, Meiz, Meïz, Ma`z",,,Syrian Arab Republic,Qarqania,36.15,36.6666667,,2009-11-19T15:51:10Z,
الشيخ عابد,Ash Shaykh `Abid,grave_yard,"Cheikh Aabed, Cheikh Abed, Cheikh Abid, Cheïkh Aabed, Cheïkh Abed, Cheïkh Abid, Ash Shaykh `Ābid",,,Syrian Arab Republic,Ḩārim,36.2321551,36.5038952,,2010-10-23T08:07:19Z,
السيدي ريحاني,As Sidi Rayhani,grave_yard,"Sidi Rihani, Sidi Rîhâni, As Sīdī Rayḩānī",,,Syrian Arab Republic,Binnish,35.9666667,36.7166667,,2009-11-19T15:52:06Z,
شيخ داوود,Shaykh Dawud,memorial,,,,Syrian Arab Republic,Idlib,35.95,36.6388889,,2009-11-19T15:52:07Z,
الشيخ داوود,Ash Shaykh Dawud,grave_yard,"Cheikh Daoud, Cheïkh Dâoûd, Ash Shaykh Dāwūd",,,Syrian Arab Republic,Idlib,35.9333333,36.65,,2009-11-19T15:52:07Z,
الشيخ أبو بكر,Ash Shaykh Abu Bakr,grave_yard,"Cheikh Abou Bakr, Cheïkh Abou Bakr, Ash Shaykh Abū Bakr",,,Syrian Arab Republic,Idlib,35.9333333,36.6666667,,2009-11-19T15:52:08Z,
,,memorial,,,,Syrian Arab Republic,Ma‘arratmişrīn,35.9916667,36.675,,2015-08-28T08:10:24Z,
الشيخ خضر,Ash Shaykh Khidr,place_of_worship,"Cheikh Khoder, Cheikh Khodr, Cheïkh Khodr, Ash Shaykh Khiḑr",,,Syrian Arab Republic,Aleppo,36.2166667,37.1833333,,2009-11-19T16:00:42Z,
خربة سنين,Khirbat Sannin,ruins,"Kheurbet Sannine, Kheurbet Sannîne, Khirbat Sannīn",,,Syrian Arab Republic,Nawá,32.8337269,36.0682801,,2011-03-03T17:26:16Z,
فقع الخربة,Fiqaa al Khirbah,ruins,"Fiqaa el Kheurbet, Fiqaa al Khirbah",,,Syrian Arab Republic,Inkhil,32.9333333,36.15,,2009-11-19T17:41:51Z,
كوم الرمان,Kawm ar Rumman,ruins,"Koum er Roummane, Koûm er Roummâne, Tour de Roumane, Tour de Roumâne, Kawm ar Rummān",,,Syrian Arab Republic,Izra‘,32.962629,36.2714963,,2015-04-20T14:09:20Z,
مليحات حزقين,Mulayhat Hazqin,ruins,,,,Syrian Arab Republic,Al Mismīyah,33.0231972,36.3215796,,2014-12-05T14:32:32Z,
زبير,Zubayr,ruins,"Zbair, Zbaïr, Zubayr",,,Syrian Arab Republic,Izra‘,32.9666667,36.2833333,,2009-11-19T17:44:49Z,
كمة,Kummah,ruins,"Kemme, Kemmé, Kummah",,,Syrian Arab Republic,‘Arīqah,32.9666667,36.3666667,,2009-11-19T17:44:50Z,
زبيرة,Zebire,ruins,,,,Syrian Arab Republic,Izra‘,32.9868698,36.3012168,,2015-09-27T07:06:37Z,
برج جنين,Burj Janin,ruins,"Borj Jennine, Borj Jennîne, Tour Jennine, Tour Jennîne, Burj Janīn",,,Syrian Arab Republic,Izra‘,32.9821577,36.2722303,,2016-11-23T21:07:29Z,
برج رغاش,Burj Raghash,tower,"Borj Rarhach, Borj Rarhâch, Tour de Rarhach, Burj Raghāsh",,,Syrian Arab Republic,Al Mismīyah,33.0166667,36.3333333,,2009-11-19T17:44:52Z,
برج جنين,Burj Janin,tower,"Borj Jennine, Borj Jennîne, Tour de Jenine, Burj Janīn",,,Syrian Arab Republic,Aş Şanamayn,33,36.2666667,,2009-11-19T17:44:52Z,
جاج,Jaj,ruins,,,,Syrian Arab Republic,‘Arīqah,32.9,36.4166667,,2009-11-19T17:45:17Z,
دير داما,Dayr Dama,ruins,"Deir Dama, Deir Dami, Deir Jouani, Deïr Dami, Deïr Dâma, Deïr Jouâni, Dayr Dāmā",,,Syrian Arab Republic,‘Arīqah,32.9732999,36.4464031,,2015-04-20T15:10:42Z,
جوواني,Jawwani,ruins,"Jouani, Jouâni, Khraibe, Khraïbé, Jawwānī",,,Syrian Arab Republic,‘Arīqah,32.95,36.4666667,,2009-11-19T17:45:18Z,
برج نجدة,Burj Najdah,ruins,"Borj Nejde, Borj Nejdé, Burj Najdah",,,Syrian Arab Republic,Al Mismīyah,33.0833333,36.3833333,,2009-11-19T17:45:19Z,
خربة همن,Khirbat Hamman,ruins,,,,Syrian Arab Republic,‘Arīqah,33.0072222,36.4463889,,2009-11-19T17:45:19Z,
خسفين,Khisfin,ruins,"Khisfine, Khisfîne, Khisfīn",,,Syrian Arab Republic,Inkhil,33.0833333,36.1166667,,2009-11-19T17:45:20Z,
خربة الباقة,Khirbat al Baqah,ruins,,,,Syrian Arab Republic,Aş Şūrah aş Şaghīrah,33.0486111,36.4861111,,2009-11-19T17:45:20Z,
مندل,Mandal,ruins,"Manndal, Manndel, Mandal",,,Syrian Arab Republic,Aş Şūrah aş Şaghīrah,33.05,36.4833333,,2009-11-19T17:45:21Z,
قلعة السمك,Qal`at as Samak,ruins,"Qalaat es Samak, Qal`at as Samak",,,Syrian Arab Republic,Al Mismīyah,33.0833333,36.3166667,,2009-11-19T17:45:21Z,
السرية,As Sariyah,ruins,"Sraya, Sreye, Sréyé, As Sarīyah",,,Syrian Arab Republic,Inkhil,32.95,36.1166667,,2009-11-19T17:45:21Z,
خربة سحر,Khirbat Sahar,ruins,,,,Syrian Arab Republic,Al Mismīyah,33.0829637,36.4823984,,2015-09-13T08:34:19Z,
منارة الشريف,Manarat ash Sharif,ruins,"Manaret ech Cherif, Manâret ech Chérîf, Manārat ash Sharīf",,,Syrian Arab Republic,‘Arīqah,33,36.45,,2009-11-19T17:45:22Z,
خربة دهمان,Khirbat Dahman,ruins,,,,Syrian Arab Republic,Al Mismīyah,33.0694444,36.4527778,,2009-11-19T17:45:23Z,
خربة هامان,Khirbat Haman,ruins,,,,Syrian Arab Republic,Al Mismīyah,33.0755556,36.4694444,,2009-11-19T17:45:23Z,
خربة شخروب,Khirbat Shakhrub,ruins,"Kheurbet Chakhroub, Kheurbet Chakhroûb, Khirbat Shakhrūb",,,Syrian Arab Republic,Ghabāghib,33.2,36.1666667,,2009-11-19T17:52:41Z,
قصر شبيب,Qasr Shbib,ruins,"Qasr Chbib, Qasr Chbîb, Qasr Shbib, Qaşr Shbīb, Qaşr Shbīb",,,Lebanon,Râchaïya el Ouadi,33.4166667,35.85,,2009-11-19T17:56:23Z,
الشيخ مرزوق,Ash Shaykh Marzuq,grave_yard,"Cheikh Marzouq, Cheïkh Marzouq, Ash Shaykh Marzūq",,,Syrian Arab Republic,Ad Dīmās,33.5333054,36.0500035,,2009-11-19T18:05:37Z,
الشيخ جد العون,Ash Shaykh Jadd al `Awn,grave_yard,"Cheikh Jed el Aoun, Cheïkh Jed el Aoun, Ash Shaykh Jadd al `Awn",,,Syrian Arab Republic,Ad Dīmās,33.5333587,36.0499941,,2009-11-19T18:05:37Z,
خربة حبيش,Khirbat Hubaysh,ruins,"Kheurbet Hbaich, Kheurbet Hbaïch, Khirbat Ḩubaysh",,,Syrian Arab Republic,Sirghāyā,33.7677778,36.2583333,,2009-11-19T18:06:01Z,
خربة المصيدة,Khirbat al Masidah,ruins,"Kheurbet el Massidi, Khirbat al Maşīdah",,,Syrian Arab Republic,Al Quţayfah,33.75,36.55,,2009-11-19T18:07:44Z,
مار سركيس,Mar Sarkis,place_of_worship,,,,Syrian Arab Republic,Ma‘lūlā,33.8333333,36.5333333,,2016-04-02T20:40:44Z,
عباس عبيد,`Abbas `Ubayd,place_of_worship,"Aabbas Aabeid, `Abbās `Ubayd",,,Syrian Arab Republic,Ar Ruḩaybah,33.7333333,36.6833333,,2009-11-19T18:10:48Z,
خربة المقصورة,Khirbat al Maqsurah,ruins,"El Khirbe, Khirbet el Maksura, Khirbet el Maqsura, Khirbet el Maqsūra, Khirbat al Maqşūrah",,,Syrian Arab Republic,Aḑ Ḑumayr,33.6337626,36.7336208,,2011-03-03T17:58:23Z,
مقام عز الدين,Maqam `Izz ad Din,memorial,,,,Syrian Arab Republic,Aḑ Ḑumayr,33.5730556,36.9233333,,2009-11-19T18:15:42Z,
أبو سودة,Abu Sawdah,grave_yard,,,,Syrian Arab Republic,Ḩarrān al ‘Awāmīd,33.5222222,36.5777778,,2009-11-19T18:16:02Z,
قبة العصافير,Qubbat al `Asafir,grave_yard,"Qoubbet el Aassafir, Qoubbet el Aassâfîr, Qubbat al `Aşāfīr",,,Syrian Arab Republic,Al Quţayfah,33.65,36.5166667,,2009-11-19T18:16:19Z,
الشيخ العجمي,Ash Shaykh al `Ajami,grave_yard,"Cheikh el Aajami, Cheikh el Ajami, Cheïkh el Aajami, Cheïkh el Ajami, Ash Shaykh al `Ajamī",,,Syrian Arab Republic,Douma,33.5500137,36.4334536,,2009-11-19T18:24:33Z,
الشيخ فاضل,Ash Shaykh Fadil,grave_yard,"Cheikh Fadel, Cheikh Fadil, Cheïkh Fadel, Cheïkh Fadil, Ash Shaykh Fāḑil",,,Syrian Arab Republic,Douma,33.5333333,36.4333333,,2009-11-19T18:24:33Z,
الشيخ حامد,Ash Shaykh Hamid,grave_yard,"Cheikh Hamed, Cheïkh Hamed, Ouali Cheikh Hamed, Ouali Cheïkh Hamed, Ash Shaykh Ḩāmid",,,Syrian Arab Republic,An Nashābīyah,33.5013773,36.4698244,,2013-02-26T17:19:56Z,
